phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,release_gather,0,4,2,0.000869794,0.000217449,0.000186791,0.000240662,1
warmup,1,1,release_gather,0,4,2,0.000025038,0.000006259,0.000004309,0.000006963,1
warmup,2,2,release_gather,0,4,2,0.000020510,0.000005128,0.000003257,0.000006102,1
warmup,3,3,release_gather,0,4,2,0.000002114,0.000000529,0.000000301,0.000000781,1
warmup,4,4,release_gather,0,4,2,0.000001914,0.000000478,0.000000281,0.000000581,1
warmup,5,5,release_gather,0,4,2,0.000001994,0.000000499,0.000000281,0.000000681,1
warmup,6,6,release_gather,0,4,2,0.000001884,0.000000471,0.000000281,0.000000581,1
warmup,7,7,release_gather,0,4,2,0.000001914,0.000000479,0.000000281,0.000000591,1
warmup,8,8,release_gather,0,4,2,0.000002084,0.000000521,0.000000291,0.000000671,1
warmup,9,9,release_gather,0,4,2,0.000001934,0.000000484,0.000000301,0.000000581,1
warmup,10,10,release_gather,0,4,2,0.000002035,0.000000509,0.000000311,0.000000672,1
warmup,11,11,release_gather,0,4,2,0.000002024,0.000000506,0.000000291,0.000000681,1
warmup,12,12,release_gather,0,4,2,0.000002013,0.000000503,0.000000290,0.000000681,1
warmup,13,13,release_gather,0,4,2,0.000002045,0.000000511,0.000000301,0.000000682,1
warmup,14,14,release_gather,0,4,2,0.000002144,0.000000536,0.000000310,0.000000701,1
warmup,15,15,release_gather,0,4,2,0.000002485,0.000000621,0.000000310,0.000000882,1
warmup,16,16,release_gather,0,4,2,0.000002185,0.000000546,0.000000331,0.000000661,1
warmup,17,17,release_gather,0,4,2,0.000002194,0.000000548,0.000000310,0.000000721,1
warmup,18,18,release_gather,0,4,2,0.000002395,0.000000599,0.000000301,0.000000992,1
warmup,19,19,release_gather,0,4,2,0.000002264,0.000000566,0.000000291,0.000000931,1
warmup,20,20,release_gather,0,4,2,0.000002195,0.000000549,0.000000290,0.000000842,1
warmup,21,21,release_gather,0,4,2,0.000002164,0.000000541,0.000000291,0.000000821,1
warmup,22,22,release_gather,0,4,2,0.000002013,0.000000503,0.000000290,0.000000682,1
warmup,23,23,release_gather,0,4,2,0.000001904,0.000000476,0.000000291,0.000000581,1
warmup,24,24,release_gather,0,4,2,0.000002024,0.000000506,0.000000301,0.000000671,1
warmup,25,25,release_gather,0,4,2,0.000002014,0.000000504,0.000000301,0.000000671,1
warmup,26,26,release_gather,0,4,2,0.000001924,0.000000481,0.000000301,0.000000591,1
warmup,27,27,release_gather,0,4,2,0.000002034,0.000000509,0.000000301,0.000000681,1
warmup,28,28,release_gather,0,4,2,0.000002025,0.000000506,0.000000300,0.000000672,1
warmup,29,29,release_gather,0,4,2,0.000002024,0.000000506,0.000000301,0.000000671,1
