phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,release_gather,0,32,2,2.647333771,0.082729180,0.082597263,0.082854546,1
warmup,1,1,release_gather,0,32,2,0.000988036,0.000030876,0.000004889,0.000041899,1
warmup,2,2,release_gather,0,32,2,0.000917676,0.000028677,0.000003406,0.000036338,1
warmup,3,3,release_gather,0,32,2,0.000025656,0.000000802,0.000000411,0.000001152,1
warmup,4,4,release_gather,0,32,2,0.000017302,0.000000541,0.000000420,0.000000682,1
warmup,5,5,release_gather,0,32,2,0.000019492,0.000000609,0.000000381,0.000000692,1
warmup,6,6,release_gather,0,32,2,0.000019491,0.000000609,0.000000431,0.000000722,1
warmup,7,7,release_gather,0,32,2,0.000020401,0.000000638,0.000000320,0.000000722,1
warmup,8,8,release_gather,0,32,2,0.000022138,0.000000692,0.000000470,0.000000812,1
warmup,9,9,release_gather,0,32,2,0.000020932,0.000000654,0.000000440,0.000000771,1
warmup,10,10,release_gather,0,32,2,0.000020849,0.000000652,0.000000310,0.000000792,1
warmup,11,11,release_gather,0,32,2,0.000020411,0.000000638,0.000000330,0.000000761,1
warmup,12,12,release_gather,0,32,2,0.000020336,0.000000636,0.000000350,0.000000801,1
warmup,13,13,release_gather,0,32,2,0.000021369,0.000000668,0.000000411,0.000000792,1
warmup,14,14,release_gather,0,32,2,0.000020962,0.000000655,0.000000311,0.000000841,1
warmup,15,15,release_gather,0,32,2,0.000020597,0.000000644,0.000000310,0.000000772,1
warmup,16,16,release_gather,0,32,2,0.000020847,0.000000651,0.000000340,0.000000771,1
warmup,17,17,release_gather,0,32,2,0.000020733,0.000000648,0.000000321,0.000000771,1
warmup,18,18,release_gather,0,32,2,0.000020630,0.000000645,0.000000410,0.000000771,1
warmup,19,19,release_gather,0,32,2,0.000020662,0.000000646,0.000000321,0.000000771,1
warmup,20,20,release_gather,0,32,2,0.000020753,0.000000649,0.000000341,0.000000771,1
warmup,21,21,release_gather,0,32,2,0.000020748,0.000000648,0.000000310,0.000000782,1
warmup,22,22,release_gather,0,32,2,0.000020812,0.000000650,0.000000431,0.000000771,1
warmup,23,23,release_gather,0,32,2,0.000033980,0.000001062,0.000000491,0.000001202,1
warmup,24,24,release_gather,0,32,2,0.000020952,0.000000655,0.000000361,0.000000781,1
warmup,25,25,release_gather,0,32,2,0.000021129,0.000000660,0.000000340,0.000000782,1
warmup,26,26,release_gather,0,32,2,0.000020252,0.000000633,0.000000331,0.000000741,1
warmup,27,27,release_gather,0,32,2,0.000020862,0.000000652,0.000000341,0.000000771,1
warmup,28,28,release_gather,0,32,2,0.000019581,0.000000612,0.000000350,0.000000691,1
warmup,29,29,release_gather,0,32,2,0.000018832,0.000000589,0.000000401,0.000000651,1
warmup,30,30,release_gather,0,32,2,0.000021327,0.000000666,0.000000361,0.000000802,1
warmup,31,31,release_gather,0,32,2,0.000020380,0.000000637,0.000000331,0.000000761,1
warmup,32,32,release_gather,0,32,2,0.000032629,0.000001020,0.000000711,0.000001192,1
warmup,33,33,release_gather,0,32,2,0.000032534,0.000001017,0.000000501,0.000001193,1
warmup,34,34,release_gather,0,32,2,0.000019199,0.000000600,0.000000341,0.000000672,1
warmup,35,35,release_gather,0,32,2,0.000020668,0.000000646,0.000000341,0.000000752,1
warmup,36,36,release_gather,0,32,2,0.000020500,0.000000641,0.000000320,0.000000752,1
warmup,37,37,release_gather,0,32,2,0.000021233,0.000000664,0.000000331,0.000000841,1
warmup,38,38,release_gather,0,32,2,0.000020202,0.000000631,0.000000311,0.000000761,1
warmup,39,39,release_gather,0,32,2,0.000020678,0.000000646,0.000000330,0.000000762,1
warmup,40,40,release_gather,0,32,2,0.000021122,0.000000660,0.000000321,0.000000791,1
warmup,41,41,release_gather,0,32,2,0.000023212,0.000000725,0.000000421,0.000001002,1
warmup,42,42,release_gather,0,32,2,0.000019562,0.000000611,0.000000421,0.000000691,1
warmup,43,43,release_gather,0,32,2,0.000021222,0.000000663,0.000000461,0.000000781,1
warmup,44,44,release_gather,0,32,2,0.000020488,0.000000640,0.000000321,0.000000762,1
warmup,45,45,release_gather,0,32,2,0.000020471,0.000000640,0.000000321,0.000000831,1
warmup,46,46,release_gather,0,32,2,0.000021354,0.000000667,0.000000411,0.000000822,1
warmup,47,47,release_gather,0,32,2,0.000020562,0.000000643,0.000000321,0.000000761,1
warmup,48,48,release_gather,0,32,2,0.000021251,0.000000664,0.000000321,0.000000852,1
warmup,49,49,release_gather,0,32,2,0.000020762,0.000000649,0.000000291,0.000000801,1
warmup,50,50,release_gather,0,32,2,0.000021062,0.000000658,0.000000451,0.000000821,1
warmup,51,51,release_gather,0,32,2,0.000021286,0.000000665,0.000000341,0.000000802,1
warmup,52,52,release_gather,0,32,2,0.000020792,0.000000650,0.000000421,0.000000781,1
warmup,53,53,release_gather,0,32,2,0.000020843,0.000000651,0.000000431,0.000000771,1
